dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,skewness1,median2,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4,SAR
pca_tic-tac-toe,91.44,0.23,0.95,0.3,1,0.1,958,2,4,RandomCommittee,468,0.12,11.6,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.6
pca_tic-tac-toe,65.21,0.47,0.64,0.6,0.95,0.05,958,2,4,Vote,0,0.35,33.2,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.41
pca_tic-tac-toe,62.08,0.49,0.62,0.3,0.94,0.04,958,2,4,Logistic,110,0.41,39.2,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.39
pca_tic-tac-toe,73.53,0.43,0.8,0.04,0.99,0.09,958,2,4,MultilayerPerceptron,6209,0.31,29.9,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.47
pca_tic-tac-toe,64.17,0.46,0.63,0.5,0.97,0.07,958,2,4,SimpleLogistic,1249,0.37,35.2,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.42
pca_tic-tac-toe,65.21,0.37,0.64,0.6,0.95,0.05,958,2,4,SMO,360,0.35,33.2,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.44
pca_tic-tac-toe,73.8,0.51,0.68,0.3,0.64,0.62,958,2,4,SVM,0.22,0.27,254,0.771863761,0.332601537,3.53E-05,0.705916483,0.327791332,0.055176458,0.000145744,0.825301409,0.557564478,0.000206327,0.684719767,0.000566335,0.156877798,0.388888889,0.001864653,0.29390698,0.616
pca_vehicle,60.99,0.38,0.58,0.48,0.59,0.8,846,4,4,J48,140,0.48,40.4,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.68
pca_vehicle,39.85,0.42,0.26,0.2,0.35,0.64,846,4,4,DecisionStump,32,0.69,58.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.54
pca_vehicle,62.64,0.35,0.61,0.5,0.66,0.84,846,4,4,RandomForest,312,0.51,43.1,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.7
pca_vehicle,62.53,0.37,0.59,0.5,0.61,0.82,846,4,4,PART,296,0.44,37,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.69
pca_vehicle,59.34,0.36,0.54,0.46,0.61,0.82,846,4,4,DecisionTable,234,0.46,38.5,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.68
pca_vehicle,54.36,0.39,0.5,0.39,0.51,0.75,846,4,4,JRip,703,0.5,42.1,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.64
pca_vehicle,50,0.5,0.49,0.33,0.4,0.67,846,4,4,OneR,16,0.67,56.5,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.56
pca_vehicle,23.52,0.44,0.09,0,0.26,0.5,846,4,4,ZeroR,15,0.76,64.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.43
pca_vehicle,58.38,0.45,0.58,0.44,0.53,0.77,846,4,4,IBk,47,0.62,52.1,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.63
pca_vehicle,60.28,0.37,0.58,0.47,0.67,0.84,846,4,4,KStar,7848,0.51,43.4,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.69
pca_vehicle,39.85,0.41,0.26,0.2,0.57,0.77,846,4,4,LWL,1780,0.7,59.1,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.59
pca_vehicle,45.63,0.4,0.38,0.28,0.56,0.77,846,4,4,NaiveBayes,15,0.6,50.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.61
pca_vehicle,39.85,0.42,0.26,0.2,0.35,0.64,846,4,4,AdaBoostM1,33,0.69,58.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.54
pca_vehicle,62.06,0.35,0.59,0.5,0.69,0.84,846,4,4,Bagging,343,0.46,38.5,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.7
pca_vehicle,23.52,0.44,0.09,0,0.26,0.5,846,4,4,Stacking,16,0.76,64.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.43
pca_vehicle,59.46,0.36,0.56,0.46,0.66,0.83,846,4,4,LogitBoost,359,0.49,41.1,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.69
pca_vehicle,58.03,0.38,0.57,0.44,0.64,0.81,846,4,4,RandomCommittee,1029,0.61,51.2,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.67
pca_vehicle,23.52,0.44,0.09,0,0.26,0.5,846,4,4,Vote,0,0.76,64.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.43
pca_vehicle,53.43,0.39,0.48,0.38,0.59,0.78,846,4,4,Logistic,407,0.54,45.3,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.64
pca_vehicle,58.87,0.36,0.53,0.45,0.63,0.83,846,4,4,MultilayerPerceptron,8986,0.47,39.7,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.69
pca_vehicle,54.14,0.39,0.48,0.39,0.59,0.78,846,4,4,SimpleLogistic,2029,0.51,43.3,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.64
pca_vehicle,47.04,0.42,0.39,0.3,0.42,0.71,846,4,4,SMO,671,0.57,48.5,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.59
pca_vehicle,26.59,0.37,0.18,0.03,0.26,0.52,846,4,4,SVM,17.1,0.82,693,0.757517837,0.345182211,0.015422955,0.941588569,0.714635394,0.068400696,0.021921838,0.833734714,0.508354689,0.010376955,0.706600057,0.025421631,0.149591546,0.356054636,0.06554742,0.285977454,0.471966667
pca_vote,89.64,0.28,0.9,0.78,0.91,0.92,435,2,4,J48,16,0.13,5.8,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.85
pca_vote,86.66,0.32,0.87,0.73,0.85,0.88,435,2,4,DecisionStump,15,0.15,6.4,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.81
pca_vote,92.39,0.24,0.92,0.84,0.95,0.96,435,2,4,RandomForest,63,0.11,4.6,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.88
pca_vote,92.16,0.25,0.92,0.83,0.93,0.94,435,2,4,PART,31,0.12,5.2,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.87
pca_vote,90.56,0.26,0.91,0.8,0.95,0.96,435,2,4,DecisionTable,78,0.12,5.2,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.87
pca_vote,91.95,0.25,0.92,0.83,0.9,0.93,435,2,4,JRip,62,0.1,4.5,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.86
pca_vote,84.12,0.39,0.84,0.67,0.81,0.85,435,2,4,OneR,0,0.2,8.7,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.77
pca_vote,38.64,0.52,0.22,0,0.53,0.5,435,2,4,ZeroR,0,0.61,26.7,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.46
pca_vote,90.08,0.29,0.9,0.79,0.92,0.94,435,2,4,IBk,31,0.14,6.1,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.85
pca_vote,88.48,0.29,0.89,0.76,0.97,0.96,435,2,4,KStar,1529,0.14,6.1,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.85
pca_vote,90.79,0.26,0.91,0.81,0.97,0.97,435,2,4,LWL,313,0.12,5,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.87
pca_vote,89.42,0.26,0.9,0.78,0.97,0.97,435,2,4,NaiveBayes,0,0.14,6,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.87
pca_vote,91.03,0.25,0.91,0.81,0.97,0.97,435,2,4,AdaBoostM1,94,0.12,5.2,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.88
pca_vote,91.48,0.24,0.92,0.82,0.96,0.96,435,2,4,Bagging,93,0.12,5.1,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.88
pca_vote,38.64,0.52,0.22,0,0.53,0.5,435,2,4,Stacking,16,0.61,26.7,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.45
pca_vote,91.48,0.24,0.92,0.82,0.98,0.98,435,2,4,LogitBoost,94,0.12,5,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.88
pca_vote,90.07,0.27,0.9,0.79,0.93,0.94,435,2,4,RandomCommittee,171,0.15,6.4,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.86
pca_vote,38.64,0.52,0.22,0,0.53,0.5,435,2,4,Vote,0,0.61,26.7,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.45
pca_vote,92.63,0.22,0.93,0.85,0.98,0.98,435,2,4,Logistic,78,0.1,4.2,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.9
pca_vote,90.56,0.25,0.91,0.8,0.97,0.97,435,2,4,MultilayerPerceptron,2808,0.13,5.7,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.88
pca_vote,92.18,0.22,0.92,0.84,0.98,0.98,435,2,4,SimpleLogistic,656,0.1,4.3,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.89
pca_vote,91.26,0.28,0.91,0.82,0.89,0.92,435,2,4,SMO,110,0.11,4.8,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.85
pca_vote,91.26,0.29,0.91,0.82,0.88,0.92,435,2,4,SVM,0.1,0.12,51,0.771892947,0.32444579,8.41E-05,0.457952228,0.280981705,0.052950702,0.000275106,0.825447317,0.461859924,0.000149747,0.683412309,0.000393149,0.156773066,0.197318008,0.001238398,0.29711094,0.847533333
pca_vowel,56.87,0.27,0.55,0.53,0.48,0.81,990,11,4,J48,265,0.65,64.7,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.7
pca_vowel,15.56,0.28,0.06,0.07,0.15,0.65,990,11,4,DecisionStump,48,0.95,94.5,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.51
pca_vowel,63.64,0.21,0.63,0.6,0.7,0.92,990,11,4,RandomForest,453,0.54,53.3,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.78
pca_vowel,56.57,0.27,0.55,0.52,0.49,0.81,990,11,4,PART,1232,0.63,62.7,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.7
pca_vowel,42.42,0.26,0.42,0.37,0.44,0.76,990,11,4,DecisionTable,360,0.72,71.5,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.64
pca_vowel,49.9,0.28,0.48,0.45,0.45,0.81,990,11,4,JRip,1466,0.68,66.9,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.68
pca_vowel,29.9,0.36,0.27,0.23,0.2,0.61,990,11,4,OneR,32,1,99.3,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.52
pca_vowel,9.09,0.29,0.02,0,0.09,0.5,990,11,4,ZeroR,0,0.91,90,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.43
pca_vowel,64.65,0.25,0.64,0.61,0.53,0.79,990,11,4,IBk,94,0.54,53.1,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.73
pca_vowel,58.89,0.23,0.58,0.55,0.69,0.93,990,11,4,KStar,10842,0.56,55.7,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.76
pca_vowel,26.87,0.27,0.18,0.2,0.56,0.89,990,11,4,LWL,4181,0.88,87.3,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.63
pca_vowel,56.16,0.23,0.53,0.52,0.69,0.95,990,11,4,NaiveBayes,33,0.65,64.5,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.76
pca_vowel,15.56,0.28,0.06,0.07,0.15,0.65,990,11,4,AdaBoostM1,62,0.95,94.5,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.51
pca_vowel,59.29,0.22,0.58,0.55,0.7,0.93,990,11,4,Bagging,515,0.58,57.4,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.77
pca_vowel,9.09,0.29,0.02,0,0.09,0.5,990,11,4,Stacking,31,0.91,90,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.43
pca_vowel,52.12,0.23,0.5,0.47,0.64,0.93,990,11,4,LogitBoost,1139,0.7,69.3,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.74
pca_vowel,60.2,0.23,0.59,0.56,0.65,0.88,990,11,4,RandomCommittee,1389,0.6,59,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.75
pca_vowel,9.09,0.29,0.02,0,0.09,0.5,990,11,4,Vote,16,0.91,90,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.43
pca_vowel,55.25,0.23,0.53,0.51,0.68,0.93,990,11,4,Logistic,2809,0.65,64.5,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.75
pca_vowel,56.57,0.23,0.54,0.52,0.65,0.92,990,11,4,MultilayerPerceptron,28081,0.63,62.1,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.75
pca_vowel,55.56,0.23,0.53,0.51,0.68,0.93,990,11,4,SimpleLogistic,12840,0.64,63.7,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.75
pca_vowel,50.4,0.27,0.47,0.45,0.52,0.9,990,11,4,SMO,5492,0.63,62.7,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.71
pca_vowel,79.69,0.19,0.79,0.78,0.67,0.89,990,11,4,SVM,4.56,0.2,201,0.771876113,0.296765681,8.84E-05,0.764955674,0.872107847,0.054634409,0.00020805,0.825963166,0.515512477,0.000356306,0.669624474,0.000739459,0.158388222,0.338383838,0.002468022,0.285143145,0.8323
pca_waveform-5000,85.56,0.27,0.85,0.78,0.89,0.95,5000,3,4,J48,749,0.17,86.1,0.771864386,0.308476839,0.000375343,0.959870195,0.141091569,0.054714254,0.000879022,0.822828152,0.57421707,0.001073474,0.69577639,0.003025386,0.156865796,0.397777778,0.003018381,0.29428616,0.85
pca_waveform-5000,62.74,0.41,0.5,0.44,0.52,0.73,5000,3,4,DecisionStump,172,0.38,190.1,0.771864386,0.308476839,0.000375343,0.959870195,0.141091569,0.054714254,0.000879022,0.822828152,0.57421707,0.001073474,0.69577639,0.003025386,0.156865796,0.397777778,0.003018381,0.29428616,0.65
pca_waveform-5000,85.3,0.27,0.85,0.78,0.91,0.96,5000,3,4,RandomForest,1716,0.21,103.6,0.771864386,0.308476839,0.000375343,0.959870195,0.141091569,0.054714254,0.000879022,0.822828152,0.57421707,0.001073474,0.69577639,0.003025386,0.156865796,0.397777778,0.003018381,0.29428616,0.85
pca_waveform-5000,85.34,0.27,0.85,0.78,0.9,0.96,5000,3,4,PART,1311,0.18,87.9,0.771864386,0.308476839,0.000375343,0.959870195,0.141091569,0.054714254,0.000879022,0.822828152,0.57421707,0.001073474,0.69577639,0.003025386,0.156865796,0.397777778,0.003018381,0.29428616,0.85
pca_waveform-5000,82,0.29,0.82,0.73,0.9,0.95,5000,3,4,DecisionTable,906,0.24,119.8,0.771864386,0.308476839,0.000375343,0.959870195,0.141091569,0.054714254,0.000879022,0.822828152,0.57421707,0.001073474,0.69577639,0.003025386,0.156865796,0.397777778,0.003018381,0.29428616,0.83
