dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,ClassInt,AttrClass,median1,mean1,sdt1,skewness1,median2,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4,entro_Class,totalCorr,SAR
pca_art45,69,0.35,0.68,0.57,0.8,0.86,100,4,4,LogitBoost,47,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.73
pca_art45,69,0.36,0.68,0.56,0.73,0.81,100,4,4,RandomCommittee,61,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.71
pca_art45,24,0.45,0.11,0,0.3,0.5,100,4,4,Vote,3,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.43
pca_art45,60,0.45,0.61,0.46,0.48,0.73,100,4,4,SVM,3.88,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.626666667
pca_art45,72,0.33,0.7,0.61,0.81,0.87,100,4,4,MultilayerPerceptron,1056,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.75
pca_art45,75,0.31,0.74,0.65,0.84,0.89,100,4,4,SimpleLogistic,845,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.78
pca_art45,63,0.38,0.63,0.49,0.69,0.84,100,4,4,SMO,598,0.04,1,-0.0022665,-2.00E-08,2.817652552,-0.014167322,0.317877,2.00E-08,2.59884208,-0.179321707,-0.0477635,1.00E-08,2.110898626,0.453115757,0.0712075,-4.48E-18,1.763357012,-0.499623688,1.369418058,4.856259537,0.7
pca_art46,95,0.17,0.95,0.92,0.99,0.99,100,3,4,RandomForest,29,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.92
pca_art46,91,0.16,0.91,0.86,0.91,0.94,100,3,4,PART,7,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.9
pca_art46,88,0.26,0.88,0.81,0.91,0.94,100,3,4,DecisionTable,18,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.85
pca_art46,92,0.19,0.92,0.87,0.9,0.94,100,3,4,JRip,17,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.89
pca_art46,65,0.47,0.63,0.47,0.62,0.74,100,3,4,OneR,2,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.64
pca_art46,94,0.14,0.94,0.9,0.99,1,100,3,4,LogitBoost,39,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.93
pca_art46,94,0.14,0.95,0.91,0.99,0.99,100,3,4,RandomCommittee,38,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.93
pca_art46,34,0.49,0.19,0,0.39,0.5,100,3,4,Vote,1,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.45
pca_art46,96,0.1,0.96,0.93,0.98,0.99,100,3,4,Logistic,110,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.95
pca_art46,97,0.1,0.97,0.95,0.99,0.99,100,3,4,MultilayerPerceptron,754,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.96
pca_art46,33,0.48,0.18,0,0.39,0.5,100,3,4,ZeroR,1,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.45
pca_art46,92,0.17,0.92,0.87,0.91,0.93,100,3,4,IBk,3,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.89
pca_art46,96,0.1,0.96,0.94,1,1,100,3,4,KStar,66,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.95
pca_art46,71,0.34,0.65,0.57,0.94,0.94,100,3,4,LWL,19,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.77
pca_art46,92,0.15,0.92,0.87,0.99,0.99,100,3,4,NaiveBayes,3,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.92
pca_art46,81,0.31,0.8,0.7,0.89,0.92,100,3,4,AdaBoostM1,28,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.81
pca_art46,91,0.22,0.91,0.86,0.98,0.99,100,3,4,Bagging,27,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.89
pca_art46,34,0.49,0.19,0,0.39,0.5,100,3,4,Stacking,4,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.45
pca_art46,91,0.2,0.91,0.86,0.9,0.93,100,3,4,J48,6,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.88
pca_art46,64,0.4,0.53,0.44,0.63,0.76,100,3,4,DecisionStump,2,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.67
pca_art46,91,0.16,0.91,0.85,0.98,0.99,100,3,4,SimpleLogistic,624,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.91
pca_art46,94,0.3,0.94,0.9,0.94,0.97,100,3,4,SMO,305,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.87
pca_art46,93,0.22,0.93,0.89,0.89,0.95,100,3,4,SVM,0.4,0.03,1.333333333,0.2395045,-1.00E-08,1.83678617,-0.376969018,-0.119217,-4.00E-08,1.537401802,0.52149266,-0.3637775,2.00E-08,1.135744202,0.631415367,0.1077615,3.00E-08,0.810863246,0.235214564,1.088579292,4.856259537,0.886666667
pca_art47,41,0.48,0.42,0.23,0.68,0.73,100,4,4,KStar,68,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.55
pca_art47,48,0.39,0.46,0.29,0.7,0.76,100,4,4,SimpleLogistic,727,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.62
pca_art47,39,0.44,0.33,0.2,0.54,0.7,100,4,4,SMO,592,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.55
pca_art47,44,0.53,0.4,0.25,0.35,0.63,100,4,4,SVM,0.66,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.513333333
pca_art47,51,0.45,0.5,0.32,0.59,0.69,100,4,4,J48,17,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.58
pca_art47,27,0.43,0.18,0.08,0.4,0.58,100,4,4,DecisionStump,2,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.47
pca_art47,51,0.41,0.51,0.31,0.66,0.75,100,4,4,RandomForest,57,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.62
pca_art47,49,0.45,0.48,0.33,0.57,0.7,100,4,4,PART,26,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.58
pca_art47,40,0.42,0.33,0.18,0.5,0.65,100,4,4,DecisionTable,18,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.54
pca_art47,41,0.44,0.36,0.24,0.51,0.65,100,4,4,JRip,38,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.54
pca_art47,35,0.57,0.31,0.16,0.42,0.58,100,4,4,OneR,2,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.46
pca_art47,20,0.44,0.08,0,0.32,0.5,100,4,4,ZeroR,1,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.42
pca_art47,57,0.44,0.55,0.41,0.57,0.69,100,4,4,IBk,3,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.61
pca_art47,51,0.39,0.52,0.33,0.73,0.78,100,4,4,Bagging,49,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.63
pca_art47,39,0.41,0.35,0.2,0.7,0.75,100,4,4,LWL,22,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.58
pca_art47,59,0.37,0.6,0.42,0.76,0.83,100,4,4,NaiveBayes,2,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.68
pca_art47,27,0.43,0.18,0.08,0.4,0.58,100,4,4,AdaBoostM1,6,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.47
pca_art47,22,0.45,0.09,0,0.32,0.5,100,4,4,Vote,2,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.42
pca_art47,22,0.45,0.09,0,0.32,0.5,100,4,4,Stacking,4,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.42
pca_art47,50,0.4,0.51,0.32,0.69,0.77,100,4,4,LogitBoost,49,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.62
pca_art47,49,0.44,0.5,0.3,0.63,0.71,100,4,4,RandomCommittee,89,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.59
pca_art47,48,0.39,0.47,0.28,0.69,0.76,100,4,4,Logistic,36,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.61
pca_art47,45,0.42,0.42,0.27,0.67,0.75,100,4,4,MultilayerPerceptron,1066,0.04,1,-0.169176,1.00E-08,2.42638663,0.321835229,-0.193647,1.65E-17,2.37051321,0.094748501,-0.216433,2.00E-08,1.829587936,0.754904842,0.0664715,1.00E-08,1.453464883,0.327562338,1.37101934,4.846259537,0.59
pca_art48,52,0.43,0.5,0.34,0.58,0.73,100,4,4,J48,12,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.61
pca_art48,62,0.35,0.6,0.48,0.75,0.84,100,4,4,NaiveBayes,3,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.7
pca_art48,33,0.43,0.23,0.11,0.4,0.61,100,4,4,AdaBoostM1,8,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.5
pca_art48,59,0.38,0.57,0.43,0.69,0.79,100,4,4,Bagging,45,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.67
pca_art48,33,0.43,0.23,0.11,0.4,0.61,100,4,4,DecisionStump,3,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.5
pca_art48,51,0.39,0.51,0.33,0.66,0.77,100,4,4,RandomForest,50,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.63
pca_art48,47,0.45,0.44,0.27,0.54,0.71,100,4,4,PART,21,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.58
pca_art48,59,0.38,0.52,0.43,0.61,0.76,100,4,4,DecisionTable,19,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.66
pca_art48,48,0.42,0.46,0.29,0.53,0.72,100,4,4,JRip,34,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.59
pca_art48,32,0.58,0.27,0.08,0.36,0.54,100,4,4,OneR,2,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.43
pca_art48,25,0.44,0.11,0,0.29,0.5,100,4,4,ZeroR,1,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.44
pca_art48,51,0.48,0.49,0.35,0.51,0.65,100,4,4,IBk,2,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.56
pca_art48,47,0.45,0.45,0.27,0.64,0.74,100,4,4,KStar,71,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.59
pca_art48,38,0.41,0.28,0.18,0.68,0.77,100,4,4,LWL,22,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.58
pca_art48,25,0.44,0.11,0,0.29,0.5,100,4,4,Stacking,5,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.44
pca_art48,54,0.38,0.52,0.36,0.72,0.81,100,4,4,LogitBoost,50,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.65
pca_art48,52,0.44,0.49,0.34,0.6,0.72,100,4,4,RandomCommittee,73,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.6
pca_art48,25,0.44,0.11,0,0.29,0.5,100,4,4,Vote,2,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.44
pca_art48,59,0.37,0.57,0.44,0.74,0.83,100,4,4,Logistic,37,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.68
pca_art48,58,0.37,0.54,0.42,0.73,0.82,100,4,4,MultilayerPerceptron,1060,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.68
pca_art48,55,0.38,0.52,0.39,0.73,0.82,100,4,4,SimpleLogistic,746,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.66
pca_art48,51,0.4,0.44,0.34,0.61,0.79,100,4,4,SMO,592,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.63
pca_art48,52,0.38,0.44,0.34,0.61,0.8,100,4,4,SVM,592,0.04,1,0.1083425,3.00E-08,3.083817354,-0.157816156,-0.1092735,1.00E-08,2.968292565,0.184905981,-0.2814455,-4.00E-08,2.465516033,0.430383751,-0.0865585,2.00E-08,2.289524382,0.117412148,1.37141934,4.846259537,0.646
pca_art49,88,0.27,0.88,0.76,0.95,0.95,100,2,4,LogitBoost,26,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.85
pca_art49,84,0.32,0.84,0.67,0.9,0.9,100,2,4,RandomCommittee,41,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.81
pca_art49,50,0.52,0.34,0,0.54,0.5,100,2,4,Vote,1,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.49
pca_art49,50,0.52,0.34,0,0.54,0.5,100,2,4,Stacking,4,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.49
pca_art49,80,0.39,0.8,0.59,0.83,0.85,100,2,4,J48,6,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.75
pca_art49,75,0.44,0.73,0.41,0.71,0.71,100,2,4,DecisionStump,2,0.02,2,-0.0908705,2.00E-08,3.338472903,0.520922692,0.152439,-6.00E-08,2.877343909,-0.944200523,-0.031798,3.00E-08,2.440005274,-0.243486994,-0.3355495,-2.00E-08,2.032772104,0.270443744,0.688172179,4.856259537,0.67
