Accuracy,RMSE,Fscore,Kappa,PRC,AUC,SAR,Dataset,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4
51.39,0.38,0.42,-0.01,0.49,0.49,0.54,pca_bridges_version1,107,6,4,OneR,3,0.64,6.6,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
40.7,0.37,0.31,0,0.49,0.5,0.51,pca_bridges_version1,107,6,4,ZeroR,1,0.94,9.5,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
53.57,0.38,0.54,0.15,0.6,0.56,0.57,pca_bridges_version1,107,6,4,IBk,4,0.7,7.2,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
39.82,0.39,0.41,-0.01,0.6,0.47,0.49,pca_bridges_version1,107,6,4,KStar,81,0.88,9.2,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
38.89,0.34,0.35,0.01,0.73,0.7,0.58,pca_bridges_version1,107,6,4,LWL,29,0.72,7.4,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
56.77,0.31,0.51,0.1,0.69,0.67,0.64,pca_bridges_version1,107,6,4,NaiveBayes,4,0.62,6.4,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
36.64,0.35,0.3,0.02,0.5,0.52,0.51,pca_bridges_version1,107,6,4,AdaBoostM1,9,0.77,7.8,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
45.68,0.34,0.41,0.01,0.64,0.59,0.57,pca_bridges_version1,107,6,4,Bagging,57,0.71,7.4,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
40.7,0.37,0.31,0,0.49,0.5,0.51,pca_bridges_version1,107,6,4,Stacking,7,0.94,9.5,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
55.95,0.32,0.54,0.14,0.68,0.66,0.63,pca_bridges_version1,107,6,4,LogitBoost,81,0.66,6.7,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
52.32,0.34,0.52,0.12,0.65,0.64,0.6,pca_bridges_version1,107,6,4,RandomCommittee,88,0.66,6.8,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
40.7,0.37,0.31,0,0.49,0.5,0.51,pca_bridges_version1,107,6,4,Vote,3,0.94,9.5,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
56.2,0.31,0.48,0.06,0.69,0.63,0.63,pca_bridges_version1,107,6,4,Logistic,93,0.64,6.7,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
50.32,0.35,0.47,0.05,0.69,0.65,0.6,pca_bridges_version1,107,6,4,MultilayerPerceptron,1545,0.7,7.3,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
57.11,0.31,0.51,0.12,0.68,0.65,0.63,pca_bridges_version1,107,6,4,SimpleLogistic,375,0.65,6.7,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
43.2,0.36,0.37,0.03,0.56,0.59,0.55,pca_bridges_version1,107,6,4,SMO,718,0.85,8.7,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
42.86,0.44,0.27,0.02,0.25,0.5,0.4962,pca_bridges_version1,107,6,4,SVM,1.4,0.57,60,0.771757359,0.332601537,0.053617783,0.088092776,0.087693873,0.828882138,0.501981727,0.014995837,0.685480668,0.037627748,0.154616984,0.181204569,0.002445746,0.303294213
90.09,0.13,0.9,0.87,0.91,0.96,0.91,pca_zoo,101,7,4,J48,0,0.16,1.6,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
59.27,0.29,0.47,0.3,0.53,0.75,0.68,pca_zoo,101,7,4,DecisionStump,16,0.81,8.2,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
93,0.1,0.93,0.9,0.99,1,0.94,pca_zoo,101,7,4,RandomForest,16,0.09,0.9,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
90.09,0.13,0.9,0.87,0.91,0.96,0.91,pca_zoo,101,7,4,PART,15,0.17,1.7,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
87,0.2,0.87,0.82,0.9,0.95,0.87,pca_zoo,101,7,4,DecisionTable,31,0.22,2.2,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
81.09,0.22,0.79,0.71,0.79,0.88,0.82,pca_zoo,101,7,4,JRip,32,0.34,3.4,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
75,0.25,0.72,0.66,0.72,0.85,0.79,pca_zoo,101,7,4,OneR,0,0.37,3.7,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
40.27,0.34,0.27,0,0.34,0.5,0.52,pca_zoo,101,7,4,ZeroR,0,1.19,12,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
96,0.08,0.96,0.94,0.97,0.98,0.95,pca_zoo,101,7,4,IBk,0,0.05,0.5,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
94,0.09,0.95,0.92,0.99,0.99,0.95,pca_zoo,101,7,4,KStar,78,0.09,0.9,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
77.09,0.21,0.74,0.67,0.95,0.96,0.84,pca_zoo,101,7,4,LWL,15,0.41,4.1,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
93,0.1,0.93,0.89,1,1,0.94,pca_zoo,101,7,4,NaiveBayes,16,0.08,0.8,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
59.27,0.29,0.47,0.3,0.53,0.75,0.68,pca_zoo,101,7,4,AdaBoostM1,0,0.81,8.2,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
90,0.12,0.89,0.86,0.98,1,0.93,pca_zoo,101,7,4,Bagging,31,0.14,1.4,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
40.27,0.34,0.27,0,0.34,0.5,0.52,pca_zoo,101,7,4,Stacking,16,1.19,12,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
92,0.09,0.92,0.89,0.98,1,0.94,pca_zoo,101,7,4,LogitBoost,78,0.11,1.1,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
95,0.07,0.95,0.93,0.99,1,0.96,pca_zoo,101,7,4,RandomCommittee,46,0.05,0.5,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
40.27,0.34,0.27,0,0.34,0.5,0.52,pca_zoo,101,7,4,Vote,0,1.19,12,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
90,0.12,0.9,0.86,0.96,0.99,0.92,pca_zoo,101,7,4,Logistic,288,0.14,1.4,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
90,0.13,0.89,0.87,0.97,0.98,0.92,pca_zoo,101,7,4,MultilayerPerceptron,1716,0.17,1.7,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
93,0.09,0.93,0.9,0.99,1,0.94,pca_zoo,101,7,4,SimpleLogistic,547,0.1,1,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
85,0.31,0.82,0.79,0.85,0.93,0.82,pca_zoo,101,7,4,SMO,1779,0.21,2.1,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
88.12,0.18,0.87,0.84,0.83,0.87,0.857066667,pca_zoo,101,7,4,SVM,1.1,0.12,12,0.772037708,1,0.000148573,0.055738498,0.000384019,0.82428142,0.910872661,0.000329752,0.686198334,0.001172507,0.156820529,0.938943894,0.001894156,0.293769475
79.08,0.32,0.86,0.13,0.99,0.09,0.52,pca_WineCultivars,153,3,4,J48,16,0.32,4.8,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
22.5,0.46,0.25,0.02,0.99,0.09,0.28,pca_WineCultivars,153,3,4,DecisionStump,0,1.1,16.5,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
80.21,0.27,0.87,0.26,1,0.1,0.54,pca_WineCultivars,153,3,4,RandomForest,31,0.33,5,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
78.33,0.34,0.87,0.06,1,0.1,0.51,pca_WineCultivars,153,3,4,PART,16,0.34,5.1,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
71.42,0.37,0.81,0.12,0.99,0.09,0.48,pca_WineCultivars,153,3,4,DecisionTable,31,0.42,6.4,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
77.71,0.33,0.85,0.14,1,0.09,0.51,pca_WineCultivars,153,3,4,JRip,31,0.32,4.8,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
59,0.5,0.71,0.02,0.99,0.09,0.39,pca_WineCultivars,153,3,4,OneR,0,0.6,9,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
0,0.52,0,0,0.99,0.05,0.18,pca_WineCultivars,153,3,4,ZeroR,0,1.3,19.8,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
87.54,0.21,0.93,0.4,1,0.1,0.59,pca_WineCultivars,153,3,4,IBk,0,0.22,3.3,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
79.88,0.28,0.87,0.22,1,0.1,0.54,pca_WineCultivars,153,3,4,KStar,203,0.3,4.6,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
53,0.41,0.66,0.06,1,0.1,0.41,pca_WineCultivars,153,3,4,LWL,47,0.68,10.2,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
87.54,0.21,0.92,0.46,1,0.1,0.59,pca_WineCultivars,153,3,4,NaiveBayes,0,0.21,3.2,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
58.38,0.4,0.67,0.05,1,0.1,0.43,pca_WineCultivars,153,3,4,AdaBoostM1,47,0.64,9.7,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
78.96,0.3,0.86,0.16,1,0.1,0.53,pca_WineCultivars,153,3,4,Bagging,32,0.34,5.1,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
0.63,0.52,0,0,0.99,0.05,0.18,pca_WineCultivars,153,3,4,Stacking,15,1.29,19.7,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
86.17,0.21,0.91,0.2,1,0.1,0.58,pca_WineCultivars,153,3,4,LogitBoost,47,0.25,3.7,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
79,0.29,0.86,0.16,1,0.1,0.53,pca_WineCultivars,153,3,4,RandomCommittee,78,0.33,5,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
0.63,0.52,0,0,0.99,0.05,0.18,pca_WineCultivars,153,3,4,Vote,0,1.29,19.7,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
87.5,0.2,0.92,0.4,1,0.1,0.59,pca_WineCultivars,153,3,4,Logistic,94,0.2,3,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
92.21,0.15,0.96,0.6,1,0.1,0.62,pca_WineCultivars,153,3,4,MultilayerPerceptron,1185,0.12,1.8,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
88.21,0.2,0.93,0.36,1,0.1,0.59,pca_WineCultivars,153,3,4,SimpleLogistic,329,0.19,2.9,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
83.71,0.34,0.89,0.24,1,0.09,0.53,pca_WineCultivars,153,3,4,SMO,327,0.26,3.9,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
41.17,0.63,0.29,0.04,0.35,0.52,0.4339,pca_WineCultivars,153,3,4,SVM,0.24,0.84,128,0.757243502,0.355789439,0.025376519,0.068647227,0.041067248,0.836519497,0.67417927,0.005240518,0.64297095,0.009369716,0.15674914,0.425199709,0.009443342,0.294596212
80.39,0.32,0.87,0.17,0.97,0.17,0.55,pca_wine,178,3,4,J48,15,0.28,5,0.758170354,0.352532712,0.025992124,0.067965204,0.043746289,0.838448254,0.557564477,0.005277676,0.646694627,0.009913644,0.156732653,0.513732834,0.009319059,0.295702236
28.89,0.44,0.3,0.02,0.96,0.14,0.33,pca_wine,178,3,4,DecisionStump,16,1.01,17.8,0.758170354,0.352532712,0.025992124,0.067965204,0.043746289,0.838448254,0.557564477,0.005277676,0.646694627,0.009913644,0.156732653,0.513732834,0.009319059,0.295702236
86.01,0.24,0.9,0.41,0.99,0.2,0.6,pca_wine,178,3,4,RandomForest,31,0.22,3.9,0.758170354,0.352532712,0.025992124,0.067965204,0.043746289,0.838448254,0.557564477,0.005277676,0.646694627,0.009913644,0.156732653,0.513732834,0.009319059,0.295702236
79.84,0.31,0.86,0.27,0.98,0.17,0.56,pca_wine,178,3,4,PART,16,0.3,5.4,0.758170354,0.352532712,0.025992124,0.067965204,0.043746289,0.838448254,0.557564477,0.005277676,0.646694627,0.009913644,0.156732653,0.513732834,0.009319059,0.295702236
73.63,0.36,0.82,0.15,0.98,0.17,0.51,pca_wine,178,3,4,DecisionTable,31,0.38,6.8,0.758170354,0.352532712,0.025992124,0.067965204,0.043746289,0.838448254,0.557564477,0.005277676,0.646694627,0.009913644,0.156732653,0.513732834,0.009319059,0.295702236
